year,make,model,body_style(s),trim(s),image_source(s)
1996,Land Rover,Discovery,['SUV'],"{'SUV': {'SE Sport Utility 4D': {'Horsepower': '182 @ 4750 rpm HP', 'Engine': 'V8, 4.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 7'}, 'SD Sport Utility 4D': {'Horsepower': '182 @ 4750 rpm HP', 'Engine': 'V8, 4.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 7'}, 'SE7 Sport Utility 4D': {'Horsepower': '182 @ 4750 rpm HP', 'Engine': 'V8, 4.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Land%20Rover-Discovery-FrontSide_RODSC961_506x353.jpg?interpolation=high-quality&downsize=391:*'}
1996,Land Rover,Range Rover,['SUV'],"{'SUV': {'4.0 SE Sport Utility 4D': {'Horsepower': '190 @ 4750 rpm HP', 'Engine': 'V8, 4.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 5'}, '4.6 HSE Sport Utility 4D': {'Horsepower': '225 @ 4750 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Land%20Rover-Range%20Rover-FrontSide_ROROV961_506x338.jpg?interpolation=high-quality&downsize=391:*'}
1996,Lexus,ES,['Sedan'],"{'Sedan': {'ES 300 Sedan 4D': {'Horsepower': '188 @ 5200 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Lexus-ES-FrontSide_LEES3962_506x374.jpg?interpolation=high-quality&downsize=391:*'}
1996,Lexus,GS,['Sedan'],"{'Sedan': {'GS 300 Sedan 4D': {'Horsepower': '220 @ 5800 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Lexus-GS-FrontSide_LEGS3961_506x352.jpg?interpolation=high-quality&downsize=391:*'}
1996,Lexus,LS,['Sedan'],"{'Sedan': {'LS 400 Sedan 4D': {'Horsepower': '260 @ 5300 rpm HP', 'Engine': 'V8, 4.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Lexus-LS-FrontSide_LELS4961_506x374.jpg?interpolation=high-quality&downsize=391:*'}
1996,Lexus,LX,['SUV'],"{'SUV': {'LX 450 Sport Utility 4D': {'Horsepower': '212 @ 4600 rpm HP', 'Engine': '6-Cyl, 4.5 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Lexus-LX-FrontSide_LXLX-971_506x363.jpg?interpolation=high-quality&downsize=391:*'}
1996,Lexus,SC,['Coupe'],"{'Coupe': {'SC 400 Sport Coupe 2D': {'Horsepower': '260 @ 5300 rpm HP', 'Engine': 'V8, 4.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'SC 300 Sport Coupe 2D': {'Horsepower': '225 @ 6000 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Lexus-SC-Side_LESC3961_506x367.jpg?interpolation=high-quality&downsize=391:*'}
1996,Lincoln,Continental,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '260 @ 5750 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Lincoln-Continental-FrontSide_LICNT951_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1996,Lincoln,Mark VIII,['Coupe'],"{'Coupe': {'Coupe 2D': {'Horsepower': '280 @ 5500 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Lincoln-Mark%20VIII-FrontSide_LIMRK961_506x272.jpg?interpolation=high-quality&downsize=391:*'}
1996,Lincoln,Town Car,['Sedan'],"{'Sedan': {'Signature Sedan 4D': {'Horsepower': '210 @ 4250 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}, 'Cartier Sedan 4D': {'Horsepower': '210 @ 4250 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}, 'Executive Sedan 4D': {'Horsepower': '210 @ 4250 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Lincoln-Town%20Car-FrontSide_LITWN961_506x247.jpg?interpolation=high-quality&downsize=391:*'}
1996,MAZDA,626,['Sedan'],"{'Sedan': {'ES Sedan 4D': {'Horsepower': '160 @ 5500 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'DX Sedan 4D': {'Horsepower': '114 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'LX Sedan 4D': {'Horsepower': '114 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mazda-626-FrontSide_MA626961_506x361.jpg?interpolation=high-quality&downsize=391:*'}
1996,MAZDA,B-Series Cab Plus,['Pickup'],"{'Pickup': {'B2300': {'Horsepower': '112 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'B2300 SE': {'Horsepower': '112 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'B4000 4WD SE': {'Horsepower': '160 @ 4200 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, 'B3000 4WD': {'Horsepower': '147 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, 'B4000 4WD LE': {'Horsepower': '160 @ 4200 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, 'B4000 LE': {'Horsepower': '160 @ 4200 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, 'B3000 SE': {'Horsepower': '147 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mazda-B-Series%20Cab%20Plus-FrontSide_MTPUE961_506x359.jpg?interpolation=high-quality&downsize=391:*'}
1996,MAZDA,B-Series Regular Cab,['Pickup'],"{'Pickup': {'B2300 Long Bed': {'Horsepower': '112 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 3'}, 'B4000 4WD SE Short Bed': {'Horsepower': '160 @ 4200 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 3'}, 'B2300 Short Bed': {'Horsepower': '112 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 3'}, 'B2300 SE Short Bed': {'Horsepower': '112 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mazda-B-Series%20Regular%20Cab-Front_MTPUR951_373x244.jpg?interpolation=high-quality&downsize=391:*'}
1996,MAZDA,Millenia,['Sedan'],"{'Sedan': {'S Sedan 4D': {'Horsepower': '210 @ 5300 rpm HP', 'Engine': 'V6 2.3L Miller-Cycle', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'L Sedan 4D': {'Horsepower': '170 @ 5800 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '170 @ 5800 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mazda-Millenia-FrontSide_MAMLN961_506x344.jpg?interpolation=high-quality&downsize=391:*'}
1996,MAZDA,MPV,['Van/Minivan'],"{'Van/Minivan': {'LX Minivan': {'Horsepower': '155 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 8'}, 'ES Minivan': {'Horsepower': '155 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 7'}, 'DX Minivan': {'Horsepower': '155 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mazda-MPV-FrontSide_MTMPV961_506x371.jpg?interpolation=high-quality&downsize=391:*'}
1996,MAZDA,MX-5 Miata,['Convertible'],"{'Convertible': {'M-Edition Convertible 2D': {'Horsepower': '133 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 2'}, 'Convertible 2D': {'Horsepower': '133 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 2'}}}",{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mazda-MX-5%20Miata-FrontSide_MAMX5961_506x367.jpg?interpolation=high-quality&downsize=391:*'}
1996,MAZDA,MX-6,['Coupe'],"{'Coupe': {'M-Edition Coupe 2D': {'Horsepower': '160 @ 5500 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}, 'Coupe 2D': {'Horsepower': '114 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 4'}, 'LS Coupe 2D': {'Horsepower': '160 @ 5500 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mazda-MX-6-FrontSide_MAMX6961_506x357.jpg?interpolation=high-quality&downsize=391:*'}
1996,MAZDA,Protege,['Sedan'],"{'Sedan': {'DX Sedan 4D': {'Horsepower': '92 @ 5500 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'ES Sedan 4D': {'Horsepower': '122 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'LX Sedan 4D': {'Horsepower': '92 @ 5500 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mazda-Protege-FrontSide_MAPRO961_506x369.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mercedes-Benz,C-Class,['Sedan'],"{'Sedan': {'C 36 Sedan 4D': {'Horsepower': '268 @ 5750 rpm HP', 'Engine': '6-Cyl, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'C 280 Sedan 4D': {'Horsepower': '195 @ 5500 rpm HP', 'Engine': '6-Cyl, 2.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'C 220 Sedan 4D': {'Horsepower': '147 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercedes-Benz-C-Class-FrontSide_MBCCL961_506x345.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mercedes-Benz,E-Class,['Sedan'],"{'Sedan': {'E 320 Sedan 4D': {'Horsepower': '217 @ 5500 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'E 300D Sedan 4D': {'Horsepower': '134 @ 5000 rpm HP', 'Engine': '6-Cyl, Diesel, 3.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercedes-Benz-E-Class-FrontSide_MBECL961_506x354.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mercedes-Benz,S-Class,"['Sedan', 'Coupe']","{'Sedan': {'S 600 Sedan 4D': {'Horsepower': '389 @ 5200 rpm HP', 'Engine': 'V12, 6.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 5'}, 'S 500 Sedan 4D': {'Horsepower': '315 @ 5600 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, 'S 420 Sedan 4D': {'Horsepower': '275 @ 5700 rpm HP', 'Engine': 'V8, 4.2 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, 'S 320 LWB Sedan 4D': {'Horsepower': '228 @ 5600 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'S 320 SWB Sedan 4D': {'Horsepower': '228 @ 5600 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'S 500 Coupe 2D': {'Horsepower': '315 @ 5600 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 4'}, 'S 600 Coupe 2D': {'Horsepower': '389 @ 5200 rpm HP', 'Engine': 'V12, 6.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 4'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercedes-Benz-S-Class-FrontSide_MBSCL961_506x352.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}"
1996,Mercedes-Benz,SL-Class,['Convertible'],"{'Convertible': {'SL 320 Roadster 2D': {'Horsepower': '217 @ 5500 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}, 'SL 500 Roadster 2D': {'Horsepower': '315 @ 5600 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}, 'SL 600 Roadster 2D': {'Horsepower': '389 @ 5200 rpm HP', 'Engine': 'V12, 6.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 2'}}}",{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercedes-Benz-SL-Class-FrontSide_MBSLC961_506x338.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mercury,Cougar,['Coupe'],"{'Coupe': {'XR-7 Coupe 2D': {'Horsepower': '145 @ 4000 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercury-Cougar-FrontSide_MECOU961_506x228.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mercury,Grand Marquis,['Sedan'],"{'Sedan': {'GS Sedan 4D': {'Horsepower': '190 @ 4250 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}, 'LS Sedan 4D': {'Horsepower': '190 @ 4250 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercury-Grand%20Marquis-FrontSide_MEMRQ961_506x262.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mercury,Mystique,['Sedan'],"{'Sedan': {'GS Sedan 4D': {'Horsepower': '125 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'LS Sedan 4D': {'Horsepower': '170 @ 6250 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercury-Mystique-FrontSide_MEMYS961_506x318.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mercury,Sable,"['Sedan', 'Wagon']","{'Sedan': {'GS Sedan 4D': {'Horsepower': '145 @ 5250 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 6'}, 'G Sedan 4D': {'Horsepower': '145 @ 5250 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 6'}, 'LS Sedan 4D': {'Horsepower': '200 @ 5750 rpm HP', 'Engine': 'V6, 24V, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 6'}}, 'Wagon': {'GS Wagon 4D': {'Horsepower': '145 @ 5250 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'LS Wagon 4D': {'Horsepower': '200 @ 5750 rpm HP', 'Engine': 'V6, 24V, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercury-Sable-FrontSide_MESAB961_375x241.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercury-Sable-Side_MESABWAG964_506x242.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Mercury,Tracer,"['Sedan', 'Wagon']","{'Sedan': {'LTS Notchback Sedan 4D': {'Horsepower': '127 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '88 @ 4400 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'Wagon 4D': {'Horsepower': '88 @ 4400 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercury-Tracer-Side_METRCWAG962_505x282.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Mercury,Villager,['Van/Minivan'],"{'Van/Minivan': {'GS Minivan': {'Horsepower': '151 @ 4800 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 7'}, 'Nautica Minivan': {'Horsepower': '151 @ 4800 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 7'}, 'LS Minivan': {'Horsepower': '151 @ 4800 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mercury-Villager-FrontSide_MVVGW961_506x290.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mitsubishi,3000GT,"['Coupe', 'Convertible']","{'Convertible': {'SL Spyder Convertible 2D': {'Horsepower': '218 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'VR-4 Spyder Convertible 2D': {'Horsepower': '320 @ 6000 rpm HP', 'Engine': 'V6, Twin Turbo, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'SL Coupe 2D': {'Horsepower': '218 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'VR-4 Coupe 2D': {'Horsepower': '320 @ 6000 rpm HP', 'Engine': 'V6, Twin Turbo, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Coupe 2D': {'Horsepower': '218 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mitsubishi-3000GT-FrontSide_MIGTSPYVR4963_506x337.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mitsubishi-3000GT-FrontSide_MI300961_506x335.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Mitsubishi,Diamante,['Sedan'],"{'Sedan': {'ES Luxury Sedan 4D': {'Horsepower': '202 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mitsubishi-Diamante-RearSide_MIDIA961_506x328.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mitsubishi,Eclipse,"['Hatchback', 'Convertible']","{'Convertible': {'GS Spyder Convertible 2D': {'Horsepower': '141 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'GS-T Spyder Convertible 2+2 2D': {'Horsepower': '210 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}}, 'Hatchback': {'RS Coupe 2D': {'Horsepower': '140 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'GS Coupe 2D': {'Horsepower': '140 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'GS-T Coupe 2D': {'Horsepower': '210 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}, 'Coupe 2D': {'Horsepower': '140 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'GSX Coupe 2D': {'Horsepower': '210 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mitsubishi-Eclipse-FrontSide_MIECLGSTSP966_506x368.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mitsubishi-Eclipse-FrontSide_MIECL961_506x339.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Mitsubishi,Galant,['Sedan'],"{'Sedan': {'ES Sedan 4D': {'Horsepower': '141 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'S Sedan 4D': {'Horsepower': '141 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'LS Sedan 4D': {'Horsepower': '141 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mitsubishi-Galant-FrontSide_MIGALLS963_506x352.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mitsubishi,Mighty Max Regular Cab,['Pickup'],"{'Pickup': {'Short Bed': {'Horsepower': '116 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mitsubishi-Mighty%20Max%20Regular%20Cab-FrontSide_MPPUR961_506x331.jpg?interpolation=high-quality&downsize=391:*'}
1996,Mitsubishi,Mirage,"['Coupe', 'Sedan']","{'Sedan': {'S Sedan 4D': {'Horsepower': '92 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'S Coupe 2D': {'Horsepower': '92 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'LS Coupe 2D': {'Horsepower': '113 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mitsubishi-Mirage-FrontSide_MIMRG961_506x347.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Mitsubishi,Montero,['SUV'],"{'SUV': {'SR Sport Utility 4D': {'Horsepower': '215 @ 5000 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 7'}, 'LS Sport Utility 4D': {'Horsepower': '177 @ 5500 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Mitsubishi-Montero-FrontSide_MPMTR962_506x366.jpg?interpolation=high-quality&downsize=391:*'}
